method,pattern,treatment_level,trial,tau_star,tau_hat,error
CovPCA,Staggered,0.05,12,0.4952710069423488,0.8290849051756881,0.6740025027796476
OLS_DID,Staggered,0.05,12,0.4952710069423488,0.5445616293843099,0.0995225275678182
SDID,Staggered,0.05,12,0.4952710069423488,0.5530733921949709,0.1167085988123476
SC,Staggered,0.05,12,0.4952710069423488,0.5042637227570945,0.0181571618138198
RSC,Staggered,0.05,12,0.4952710069423488,0.4851610816176112,0.0204129157229558
DCPR,Staggered,0.05,13,0.4952710069423488,0.7559733705564502,0.526383252723792
MC_NNM_CV,Staggered,0.05,13,0.4952710069423488,0.6429940275821405,0.2982670468675085
CovPCA,Staggered,0.05,13,0.4952710069423488,0.8678301692874921,0.7522329333291872
OLS_DID,Staggered,0.05,13,0.4952710069423488,0.7102983834103008,0.4341610420433552
SDID,Staggered,0.05,13,0.4952710069423488,0.575380859391151,0.1617495297036986
SC,Staggered,0.05,13,0.4952710069423488,0.588521125457054,0.1882809960760732
RSC,Staggered,0.05,13,0.4952710069423488,0.4949648460528909,0.0006181684071273
DCPR,Staggered,0.05,14,0.4952710069423488,0.7165563261527013,0.4467964328792433
MC_NNM_CV,Staggered,0.05,14,0.4952710069423488,0.6498012981559811,0.3120115836532706
CovPCA,Staggered,0.05,14,0.4952710069423488,0.9951793414740608,1.009363212310756
OLS_DID,Staggered,0.05,14,0.4952710069423488,0.7103728042682887,0.4343113049437567
SDID,Staggered,0.05,14,0.4952710069423488,0.5216089952122958,0.0531789422371997
SC,Staggered,0.05,14,0.4952710069423488,0.5364708733022838,0.083186509572386
RSC,Staggered,0.05,14,0.4952710069423488,0.8201567413718046,0.6559756777106752
DCPR,Staggered,0.05,15,0.4952710069423488,0.6866407466960036,0.3863939884854411
MC_NNM_CV,Staggered,0.05,15,0.4952710069423488,0.6312367482311056,0.2745279642516681
CovPCA,Staggered,0.05,15,0.4952710069423488,0.7191984225325515,0.4521310806636185
OLS_DID,Staggered,0.05,15,0.4952710069423488,0.5862361617930769,0.1836674337395985
SDID,Staggered,0.05,15,0.4952710069423488,0.8786831952305858,0.7741462409748274
SC,Staggered,0.05,15,0.4952710069423488,0.7100007084333809,0.4335600075132751
RSC,Staggered,0.05,15,0.4952710069423488,0.5017551201931773,0.0130920509376459
DCPR,Staggered,0.05,16,0.4952710069423488,0.6246448570693255,0.2612182993018128
MC_NNM_CV,Staggered,0.05,16,0.4952710069423488,0.5871373224681953,0.1854869641835101
CovPCA,Staggered,0.05,16,0.4952710069423488,0.8575116041289926,0.7313987536298684
OLS_DID,Staggered,0.05,16,0.4952710069423488,0.6110029727869918,0.2336740173004202
SDID,Staggered,0.05,16,0.4952710069423488,0.7704214332007419,0.5555552867047221
SC,Staggered,0.05,16,0.4952710069423488,0.618819238283793,0.2494558122919269
RSC,Staggered,0.05,16,0.4952710069423488,0.3829430522693637,0.2268009899599482
DCPR,Staggered,0.05,17,0.4952710069423488,0.5728833364441237,0.156706789644178
MC_NNM_CV,Staggered,0.05,17,0.4952710069423488,0.490239020857886,0.0101600659314357
CovPCA,Staggered,0.05,17,0.4952710069423488,0.635113774437241,0.2823560546340851
OLS_DID,Staggered,0.05,17,0.4952710069423488,0.5117235307596042,0.0332192346950171
SDID,Staggered,0.05,17,0.4952710069423488,0.289039738177318,0.4164008509971931
SC,Staggered,0.05,17,0.4952710069423488,0.3352903257906685,0.323016447377673
RSC,Staggered,0.05,17,0.4952710069423488,0.3042450912846894,0.38569977442652
DCPR,Staggered,0.05,18,0.4952710069423488,0.6118488890659546,0.2353820039725762
MC_NNM_CV,Staggered,0.05,18,0.4952710069423488,0.5147889849426827,0.0394086827751776
CovPCA,Staggered,0.05,18,0.4952710069423488,0.733568620709949,0.4811458987651558
OLS_DID,Staggered,0.05,18,0.4952710069423488,0.5630491566819028,0.1368506308455152
SDID,Staggered,0.05,18,0.4952710069423488,0.4501184557868558,0.0911673619545205
SC,Staggered,0.05,18,0.4952710069423488,0.5013034405689915,0.0121800661498136
RSC,Staggered,0.05,18,0.4952710069423488,0.400462713481448,0.191427101792649
DCPR,Staggered,0.05,19,0.4952710069423488,0.4579290907100586,0.0753969356349521
MC_NNM_CV,Staggered,0.05,19,0.4952710069423488,0.4163198568768115,0.1594099976757321
CovPCA,Staggered,0.05,19,0.4952710069423488,0.5659787738155168,0.1427658108026472
OLS_DID,Staggered,0.05,19,0.4952710069423488,0.4105362797277904,0.1710875985608053
SDID,Staggered,0.05,19,0.4952710069423488,0.3877953527757594,0.217003726566009
SC,Staggered,0.05,19,0.4952710069423488,0.2899194052642017,0.414624718183939
RSC,Staggered,0.05,19,0.4952710069423488,0.3756159230113152,0.2415951716409715
DCPR,Staggered,0.05,20,0.4952710069423488,0.4565186752452814,0.0782447006868267
MC_NNM_CV,Staggered,0.05,20,0.4952710069423488,0.4889305857637396,0.0128019227649787
CovPCA,Staggered,0.05,20,0.4952710069423488,0.6650871552513233,0.342875205551335
OLS_DID,Staggered,0.05,20,0.4952710069423488,0.4161682611262397,0.1597160841383895
SDID,Staggered,0.05,20,0.4952710069423488,0.3808318186465437,0.2310637745631781
SC,Staggered,0.05,20,0.4952710069423488,0.4522886382730466,0.0867855539024223
RSC,Staggered,0.05,20,0.4952710069423488,0.3997115866166429,0.1929436994821489
DCPR,Staggered,0.05,21,0.4952710069423488,0.5938600074029012,0.1990607143939449
MC_NNM_CV,Staggered,0.05,21,0.4952710069423488,0.480511229711281,0.0298014158393606
CovPCA,Staggered,0.05,21,0.4952710069423488,0.6621382493396265,0.336921079688199
OLS_DID,Staggered,0.05,21,0.4952710069423488,0.5314470495115037,0.0730429241002711
SDID,Staggered,0.05,21,0.4952710069423488,0.518384350987487,0.0466680740870193
SC,Staggered,0.05,21,0.4952710069423488,0.5350403490024784,0.0802981428403276
RSC,Staggered,0.05,21,0.4952710069423488,0.3501756361938093,0.2929615679389629
DCPR,Staggered,0.05,22,0.4952710069423488,0.7238415546460792,0.4615060128693073
MC_NNM_CV,Staggered,0.05,22,0.4952710069423488,0.5694195083726685,0.149712986205451
CovPCA,Staggered,0.05,22,0.4952710069423488,0.9191057099114592,0.8557632024247405
OLS_DID,Staggered,0.05,22,0.4952710069423488,0.706625110208579,0.4267443486568404
SDID,Staggered,0.05,22,0.4952710069423488,0.4487918304297801,0.0938459466858697
SC,Staggered,0.05,22,0.4952710069423488,0.5488195968396785,0.1081197751265963
RSC,Staggered,0.05,22,0.4952710069423488,0.4128605309637161,0.1663947108218784
DCPR,Staggered,0.05,23,0.4952710069423488,0.6029094337395957,0.2173323802291062
MC_NNM_CV,Staggered,0.05,23,0.4952710069423488,0.4868717724114766,0.0169588657788117
CovPCA,Staggered,0.05,23,0.4952710069423488,0.652333449322793,0.3171242414331893
OLS_DID,Staggered,0.05,23,0.4952710069423488,0.542749281500265,0.0958632221397987
SDID,Staggered,0.05,23,0.4952710069423488,0.4472176183330757,0.097024432958311
SC,Staggered,0.05,23,0.4952710069423488,0.40113364185011,0.1900724326130334
RSC,Staggered,0.05,23,0.4952710069423488,0.4914313907641414,0.0077525559226897
DCPR,Staggered,0.05,24,0.4952710069423488,0.7650596327078638,0.5447292936267503
MC_NNM_CV,Staggered,0.05,24,0.4952710069423488,0.706942243685351,0.4273846717775696
CovPCA,Staggered,0.05,24,0.4952710069423488,1.0219935333878416,1.0635036557001711
OLS_DID,Staggered,0.05,24,0.4952710069423488,0.7381997406561756,0.4904965772448384
SDID,Staggered,0.05,24,0.4952710069423488,0.5806470205623196,0.1723824177535772
SC,Staggered,0.05,24,0.4952710069423488,0.5433556599856871,0.0970875588704418
RSC,Staggered,0.05,24,0.4952710069423488,0.1977512574411617,0.600721110928707
DCPR,Staggered,0.05,25,0.4952710069423488,0.5793746380799665,0.1698133546254759
MC_NNM_CV,Staggered,0.05,25,0.4952710069423488,0.533824251020656,0.0778427235551765
CovPCA,Staggered,0.05,25,0.4952710069423488,0.7967977390958583,0.6088115959281424
OLS_DID,Staggered,0.05,25,0.4952710069423488,0.5505530162452843,0.1116197163331438
SDID,Staggered,0.05,25,0.4952710069423488,0.4632637145460734,0.0646258148521122
SC,Staggered,0.05,25,0.4952710069423488,0.4494151971244835,0.0925873091198392
RSC,Staggered,0.05,25,0.4952710069423488,0.4290171594931448,0.1337729172927665
DCPR,Staggered,0.05,26,0.4952710069423488,0.4422201964594843,0.107114710409527
MC_NNM_CV,Staggered,0.05,26,0.4952710069423488,0.4312723736295055,0.1292194221259816
CovPCA,Staggered,0.05,26,0.4952710069423488,0.4603811712243689,0.0704459482362575
OLS_DID,Staggered,0.05,26,0.4952710069423488,0.3815754893142247,0.2295622316558469
SDID,Staggered,0.05,26,0.4952710069423488,0.0959949638452603,0.8061768960838154
SC,Staggered,0.05,26,0.4952710069423488,0.3950458961346477,0.2023641792126299
RSC,Staggered,0.05,26,0.4952710069423488,0.5202067106169774,0.0503475941961028
DCPR,Staggered,0.05,27,0.4952710069423488,0.4855686504740553,0.0195899948357423
MC_NNM_CV,Staggered,0.05,27,0.4952710069423488,0.4402815401119555,0.111029044825138
CovPCA,Staggered,0.05,27,0.4952710069423488,0.6646583624300619,0.3420094314291859
OLS_DID,Staggered,0.05,27,0.4952710069423488,0.4692612380221563,0.0525162356681624
SDID,Staggered,0.05,27,0.4952710069423488,0.1107345956487849,0.7764161558084606
SC,Staggered,0.05,27,0.4952710069423488,0.4166425923461702,0.158758363590888
RSC,Staggered,0.05,27,0.4952710069423488,0.4506717110005997,0.0900502862404392
DCPR,Staggered,0.05,28,0.4952710069423488,0.6943047055514815,0.4018682616571998
MC_NNM_CV,Staggered,0.05,28,0.4952710069423488,0.6217411718680784,0.2553554784208298
CovPCA,Staggered,0.05,28,0.4952710069423488,0.9738856231045468,0.9663691382158984
OLS_DID,Staggered,0.05,28,0.4952710069423488,0.6673754727025346,0.3474955395081693
SDID,Staggered,0.05,28,0.4952710069423488,0.4666159438666671,0.0578573400704176
SC,Staggered,0.05,28,0.4952710069423488,0.3343255539089316,0.324964414991794
RSC,Staggered,0.05,28,0.4952710069423488,0.7790205943816809,0.5729178237004321
DCPR,Staggered,0.05,29,0.4952710069423488,0.539296108102044,0.0888909315154396
MC_NNM_CV,Staggered,0.05,29,0.4952710069423488,0.4785176569840982,0.0338266317297283
CovPCA,Staggered,0.05,29,0.4952710069423488,0.7647457463338936,0.5440955267202073
OLS_DID,Staggered,0.05,29,0.4952710069423488,0.4903542864518752,0.0099273335639571
SDID,Staggered,0.05,29,0.4952710069423488,0.4396605827164754,0.1122828177833285
SC,Staggered,0.05,29,0.4952710069423488,0.2955065235123284,0.4033437867952437
RSC,Staggered,0.05,29,0.4952710069423488,0.7166476648830735,0.4469808545980436
DCPR,Staggered,0.05,30,0.4952710069423488,0.5755561317097624,0.1621034214440883
MC_NNM_CV,Staggered,0.05,30,0.4952710069423488,0.49793288414471,0.0053745871756046
CovPCA,Staggered,0.05,30,0.4952710069423488,0.7063803447729912,0.4262501436011096
OLS_DID,Staggered,0.05,30,0.4952710069423488,0.51062923965828,0.0310097552666129
SDID,Staggered,0.05,30,0.4952710069423488,0.4386845046412442,0.1142536136941516
SC,Staggered,0.05,30,0.4952710069423488,0.4450918119428906,0.1013166413863979
RSC,Staggered,0.05,30,0.4952710069423488,0.2916310855356031,0.4111686703890786
DCPR,Staggered,0.05,31,0.4952710069423488,0.3899893608832947,0.2125738122831592
MC_NNM_CV,Staggered,0.05,31,0.4952710069423488,0.3904704077517286,0.2116025321926816
CovPCA,Staggered,0.05,31,0.4952710069423488,0.6202758492025103,0.2523968504272096
OLS_DID,Staggered,0.05,31,0.4952710069423488,0.3609822734076064,0.2711419236183435
SDID,Staggered,0.05,31,0.4952710069423488,0.4283826340793447,0.1350540853904459
SC,Staggered,0.05,31,0.4952710069423488,0.3382644742677806,0.3170113543368475
RSC,Staggered,0.05,31,0.4952710069423488,0.3816021522930761,0.2295083965262358
DCPR,Staggered,0.05,32,0.4952710069423488,0.4499988291504104,0.0914088996879403
MC_NNM_CV,Staggered,0.05,32,0.4952710069423488,0.4021222842944115,0.1880762680274966
CovPCA,Staggered,0.05,32,0.4952710069423488,0.4646622289660789,0.0618020791591235
OLS_DID,Staggered,0.05,32,0.4952710069423488,0.3891566856139127,0.2142550640780557
SDID,Staggered,0.05,32,0.4952710069423488,0.2009888415970104,0.5941841158079213
SC,Staggered,0.05,32,0.4952710069423488,0.3699036080133728,0.2531288873599846
RSC,Staggered,0.05,32,0.4952710069423488,0.3738200148728438,0.2452212836348047
DCPR,Staggered,0.05,33,0.4952710069423488,0.7519637493276625,0.5182874401836197
MC_NNM_CV,Staggered,0.05,33,0.4952710069423488,0.6126170810559931,0.2369330577982
CovPCA,Staggered,0.05,33,0.4952710069423488,0.9736957942624676,0.9659858554486492
OLS_DID,Staggered,0.05,33,0.4952710069423488,0.7198526008274283,0.4534519298264142
SDID,Staggered,0.05,33,0.4952710069423488,0.5166483902801091,0.0431630017467359
SC,Staggered,0.05,33,0.4952710069423488,0.5981477172408763,0.2077180146959474
RSC,Staggered,0.05,33,0.4952710069423488,0.4602163661123893,0.0707787056754565
DCPR,Staggered,0.05,34,0.4952710069423488,0.6809936514333667,0.3749919577114203
MC_NNM_CV,Staggered,0.05,34,0.4952710069423488,0.5375749782302918,0.0854158040647577
CovPCA,Staggered,0.05,34,0.4952710069423488,0.7476157178069258,0.5095083445778015
OLS_DID,Staggered,0.05,34,0.4952710069423488,0.5997195087827968,0.2108916136344845
SDID,Staggered,0.05,34,0.4952710069423488,0.4343145448621001,0.1230769845716897
SC,Staggered,0.05,34,0.4952710069423488,0.4836358182609372,0.0234925697614395
RSC,Staggered,0.05,34,0.4952710069423488,0.4556150782620904,0.0800691502720539
DCPR,Staggered,0.05,35,0.4952710069423488,0.6123068974752459,0.236306767188818
MC_NNM_CV,Staggered,0.05,35,0.4952710069423488,0.5325709672718506,0.0753122226148069
CovPCA,Staggered,0.05,35,0.4952710069423488,0.6919855973542482,0.3971857582101462
OLS_DID,Staggered,0.05,35,0.4952710069423488,0.5502542731239322,0.1110165251162856
SDID,Staggered,0.05,35,0.4952710069423488,0.4957416079407626,0.0009501888699666
SC,Staggered,0.05,35,0.4952710069423488,0.4500542962585719,0.0912969062391336
RSC,Staggered,0.05,35,0.4952710069423488,0.3577690707033298,0.2776296902334617
DCPR,Staggered,0.05,36,0.4952710069423488,0.2708521888109521,0.4531232698576273
MC_NNM_CV,Staggered,0.05,36,0.4952710069423488,0.2977234132984583,0.3988676721932275
CovPCA,Staggered,0.05,36,0.4952710069423488,0.5186169642323712,0.04713774269597
OLS_DID,Staggered,0.05,36,0.4952710069423488,0.247340947615195,0.5005947367236332
SDID,Staggered,0.05,36,0.4952710069423488,0.2589945013875817,0.4770650860696768
SC,Staggered,0.05,36,0.4952710069423488,0.4199252612154691,0.152130338079027
RSC,Staggered,0.05,36,0.4952710069423488,0.1535144231563933,0.6900395520744405
DCPR,Staggered,0.05,37,0.4952710069423488,0.4616932054147724,0.0677968244797437
MC_NNM_CV,Staggered,0.05,37,0.4952710069423488,0.4602630715363237,0.0706844029133733
CovPCA,Staggered,0.05,37,0.4952710069423488,0.7537229912659686,0.5218395195778227
OLS_DID,Staggered,0.05,37,0.4952710069423488,0.4602334492898026,0.0707442130902378
SDID,Staggered,0.05,37,0.4952710069423488,0.2477599932877905,0.4997486430360931
SC,Staggered,0.05,37,0.4952710069423488,0.3535025120484635,0.2862442842538279
RSC,Staggered,0.05,37,0.4952710069423488,0.7172854120168436,0.4482685276595203
DCPR,Staggered,0.05,38,0.4952710069423488,0.665397620450116,0.3435020647747516
MC_NNM_CV,Staggered,0.05,38,0.4952710069423488,0.6089332599731901,0.2294950672209891
CovPCA,Staggered,0.05,38,0.4952710069423488,0.8130368229300777,0.6415998746817778
OLS_DID,Staggered,0.05,38,0.4952710069423488,0.6105502756588534,0.2327599780738296
SDID,Staggered,0.05,38,0.4952710069423488,0.4303998110195439,0.1309812103141263
SC,Staggered,0.05,38,0.4952710069423488,0.5116770422012968,0.0331253698055814
RSC,Staggered,0.05,38,0.4952710069423488,0.2746812081076565,0.4453921100622183
DCPR,Staggered,0.05,39,0.4952710069423488,0.3438072118905947,0.3058200317172715
MC_NNM_CV,Staggered,0.05,39,0.4952710069423488,0.3029189914760385,0.388377298024838
CovPCA,Staggered,0.05,39,0.4952710069423488,0.5129617837667848,0.0357193871162647
OLS_DID,Staggered,0.05,39,0.4952710069423488,0.2878216256899369,0.4188603377636431
SDID,Staggered,0.05,39,0.4952710069423488,0.1406594016622375,0.7159950821054002
SC,Staggered,0.05,39,0.4952710069423488,0.3193441063466872,0.3552134046403811
RSC,Staggered,0.05,39,0.4952710069423488,0.5026379492936998,0.0148745681618477
DCPR,Staggered,0.05,40,0.4952710069423488,0.3870236105652085,0.2185619486297542
MC_NNM_CV,Staggered,0.05,40,0.4952710069423488,0.4314702248198366,0.1288199414627531
CovPCA,Staggered,0.05,40,0.4952710069423488,0.7049038842638766,0.4232690272255928
OLS_DID,Staggered,0.05,40,0.4952710069423488,0.398131641995946,0.1961337602742212
SDID,Staggered,0.05,40,0.4952710069423488,0.5568634725064285,0.1243611370355246
SC,Staggered,0.05,40,0.4952710069423488,0.5761539781117578,0.1633105310742004
RSC,Staggered,0.05,40,0.4952710069423488,0.4843155267266685,0.0221201727177936
DCPR,Staggered,0.05,41,0.4952710069423488,0.5840925848359677,0.1793393448204772
MC_NNM_CV,Staggered,0.05,41,0.4952710069423488,0.52593234184784,0.0619081966755632
CovPCA,Staggered,0.05,41,0.4952710069423488,0.6170679556004094,0.2459198034021768
OLS_DID,Staggered,0.05,41,0.4952710069423488,0.5186610689129408,0.0472267943060004
SDID,Staggered,0.05,41,0.4952710069423488,0.4834243918131741,0.0239194601806232
SC,Staggered,0.05,41,0.4952710069423488,0.4248387885682863,0.1422094517684154
RSC,Staggered,0.05,41,0.4952710069423488,0.4123798813614413,0.1673651887936099
DCPR,Staggered,0.05,42,0.4952710069423488,0.7430964813506118,0.5003835696707978
MC_NNM_CV,Staggered,0.05,42,0.4952710069423488,0.6353539811294203,0.2828410551465566
CovPCA,Staggered,0.05,42,0.4952710069423488,0.9109435236589262,0.8392829600157939
OLS_DID,Staggered,0.05,42,0.4952710069423488,0.669815644843754,0.3524224827513934
SDID,Staggered,0.05,42,0.4952710069423488,0.2621628132872741,0.4706679583249041
SC,Staggered,0.05,42,0.4952710069423488,0.3779190111943024,0.2369450141500137
RSC,Staggered,0.05,42,0.4952710069423488,0.294129224803444,0.4061246859183065
DCPR,Staggered,0.05,43,0.4952710069423488,0.5029892030196219,0.0155837833612002
MC_NNM_CV,Staggered,0.05,43,0.4952710069423488,0.4519834297259861,0.087401799438265
CovPCA,Staggered,0.05,43,0.4952710069423488,0.9179977213543088,0.8535260665100204
OLS_DID,Staggered,0.05,43,0.4952710069423488,0.5133068055178633,0.0364160193564771
SDID,Staggered,0.05,43,0.4952710069423488,0.1349683184202295,0.7274859288584599
SC,Staggered,0.05,43,0.4952710069423488,0.4590403752046104,0.0731531449042721
RSC,Staggered,0.05,43,0.4952710069423488,0.6272159854557885,0.2664096558529187
DCPR,Staggered,0.05,44,0.4952710069423488,0.4163479860865089,0.1593532020844232
MC_NNM_CV,Staggered,0.05,44,0.4952710069423488,0.4398801099952739,0.1118395710038455
CovPCA,Staggered,0.05,44,0.4952710069423488,0.7513682935397773,0.5170851574342995
OLS_DID,Staggered,0.05,44,0.4952710069423488,0.4088869846431647,0.1744176846379369
SDID,Staggered,0.05,44,0.4952710069423488,0.4292189393319713,0.1333655043087675
SC,Staggered,0.05,44,0.4952710069423488,0.5116022433439356,0.0329743436879351
RSC,Staggered,0.05,44,0.4952710069423488,0.6560072096094662,0.3245419182912672
DCPR,Staggered,0.05,45,0.4952710069423488,0.2947504934675118,0.4048702844787727
MC_NNM_CV,Staggered,0.05,45,0.4952710069423488,0.4163249826249652,0.1593996482951265
CovPCA,Staggered,0.05,45,0.4952710069423488,0.5539613248116251,0.1185014205285551
OLS_DID,Staggered,0.05,45,0.4952710069423488,0.2767618379283616,0.4411911174914028
SDID,Staggered,0.05,45,0.4952710069423488,0.3495322190586539,0.2942606892808876
SC,Staggered,0.05,45,0.4952710069423488,0.2720183300094465,0.4507687181432158
RSC,Staggered,0.05,45,0.4952710069423488,0.5774004152412244,0.1658272080288272
DCPR,Staggered,0.05,46,0.4952710069423488,0.4813469138743063,0.0281140887975769
MC_NNM_CV,Staggered,0.05,46,0.4952710069423488,0.4881718861640546,0.0143338105376327
CovPCA,Staggered,0.05,46,0.4952710069423488,0.7896067959211779,0.5942923871033111
OLS_DID,Staggered,0.05,46,0.4952710069423488,0.4780047359191527,0.0348622689016114
SDID,Staggered,0.05,46,0.4952710069423488,0.5291888513314935,0.0684834038611366
SC,Staggered,0.05,46,0.4952710069423488,0.5245242794983592,0.0590651827907535
RSC,Staggered,0.05,46,0.4952710069423488,0.6546052604958967,0.3217112476202245
DCPR,Staggered,0.05,47,0.4952710069423488,0.2686537374930726,0.4575621554113204
MC_NNM_CV,Staggered,0.05,47,0.4952710069423488,0.4201325104423063,0.1517118818723601
CovPCA,Staggered,0.05,47,0.4952710069423488,0.4465357665263078,0.09840115761453
OLS_DID,Staggered,0.05,47,0.4952710069423488,0.2347537893074829,0.5260094251089302
SDID,Staggered,0.05,47,0.4952710069423488,0.458385520524443,0.0744753597543
SC,Staggered,0.05,47,0.4952710069423488,0.5734625401984593,0.1578762579680184
RSC,Staggered,0.05,47,0.4952710069423488,0.5484961549636759,0.107466714738508
DCPR,Staggered,0.05,48,0.4952710069423488,0.5996305117167173,0.2107119199620669
MC_NNM_CV,Staggered,0.05,48,0.4952710069423488,0.5248382168897947,0.0596990527064864
CovPCA,Staggered,0.05,48,0.4952710069423488,0.7725176961741,0.5597878441207111
OLS_DID,Staggered,0.05,48,0.4952710069423488,0.5450672770643985,0.1005434790731574
SDID,Staggered,0.05,48,0.4952710069423488,0.5597415250031533,0.1301722030102785
SC,Staggered,0.05,48,0.4952710069423488,0.5294826988516457,0.0690767103863182
RSC,Staggered,0.05,48,0.4952710069423488,0.6443716506521364,0.3010486009069846
DCPR,Staggered,0.05,49,0.4952710069423488,0.6716579742989894,0.3561423238674914
MC_NNM_CV,Staggered,0.05,49,0.4952710069423488,0.6026844531176226,0.216878122623029
CovPCA,Staggered,0.05,49,0.4952710069423488,0.9625929738657644,0.9435681886741524
OLS_DID,Staggered,0.05,49,0.4952710069423488,0.6644302912392108,0.3415489336660336
SDID,Staggered,0.05,49,0.4952710069423488,0.5936412939466451,0.19861911080078
SC,Staggered,0.05,49,0.4952710069423488,0.5820869641076335,0.1752898028520985
RSC,Staggered,0.05,49,0.4952710069423488,0.6023494457234668,0.2162017103367051
DCPR,Staggered,0.05,50,0.4952710069423488,0.8317692748280563,0.6794225043843056
MC_NNM_CV,Staggered,0.05,50,0.4952710069423488,0.6357620852533782,0.2836650567905804
CovPCA,Staggered,0.05,50,0.4952710069423488,1.0032306889769165,1.025619660578467
OLS_DID,Staggered,0.05,50,0.4952710069423488,0.7588895878840701,0.5322713771783685
SDID,Staggered,0.05,50,0.4952710069423488,0.4669448877964335,0.0571931705043509
SC,Staggered,0.05,50,0.4952710069423488,0.4702395178083949,0.0505409942901576
RSC,Staggered,0.05,50,0.4952710069423488,0.4049310747832472,0.1824050487365141
DCPR,Staggered,0.05,51,0.4952710069423488,0.5745555099025563,0.1600830693677905
MC_NNM_CV,Staggered,0.05,51,0.4952710069423488,0.5591372745963363,0.1289521630758849
CovPCA,Staggered,0.05,51,0.4952710069423488,0.855050303544189,0.7264291500183043
OLS_DID,Staggered,0.05,51,0.4952710069423488,0.546183940760049,0.1027981309304191
SDID,Staggered,0.05,51,0.4952710069423488,0.6145771046696678,0.2408905347879702
SC,Staggered,0.05,51,0.4952710069423488,0.6890317844240577,0.3912217246027147
RSC,Staggered,0.05,51,0.4952710069423488,0.3862443973611895,0.220135255350916
DCPR,Staggered,0.05,52,0.4952710069423488,0.5077344677576356,0.0251649312004601
MC_NNM_CV,Staggered,0.05,52,0.4952710069423488,0.4938167041620569,0.0029363777808645
CovPCA,Staggered,0.05,52,0.4952710069423488,0.6386240298213007,0.2894435993012582
OLS_DID,Staggered,0.05,52,0.4952710069423488,0.4421428010743379,0.1072709791675634
SDID,Staggered,0.05,52,0.4952710069423488,0.7365406229920564,0.4871466584309711
SC,Staggered,0.05,52,0.4952710069423488,0.3070874867293545,0.3799607034838999
RSC,Staggered,0.05,52,0.4952710069423488,0.5477951093284236,0.1060512358886954
DCPR,Staggered,0.05,53,0.4952710069423488,0.536672257853331,0.0835931244321785
MC_NNM_CV,Staggered,0.05,53,0.4952710069423488,0.4887407233062768,0.0131852734049343
CovPCA,Staggered,0.05,53,0.4952710069423488,0.7043345547583069,0.4221194959637395
OLS_DID,Staggered,0.05,53,0.4952710069423488,0.5156379472910053,0.0411228197555833
SDID,Staggered,0.05,53,0.4952710069423488,0.5253108604879251,0.0606533657825704
SC,Staggered,0.05,53,0.4952710069423488,0.4863000483319972,0.0181132319166743
RSC,Staggered,0.05,53,0.4952710069423488,0.4487781908917466,0.0938734862305681
DCPR,Staggered,0.05,54,0.4952710069423488,0.2339384373912907,0.5276556993805173
MC_NNM_CV,Staggered,0.05,54,0.4952710069423488,0.337182885258711,0.3191951870141265
CovPCA,Staggered,0.05,54,0.4952710069423488,0.5087473070005645,0.0272099514595336
OLS_DID,Staggered,0.05,54,0.4952710069423488,0.2182978211465248,0.5592356142665638
SDID,Staggered,0.05,54,0.4952710069423488,0.4245339532049935,0.1428249438101861
SC,Staggered,0.05,54,0.4952710069423488,0.4295341407657149,0.1327290821695239
RSC,Staggered,0.05,54,0.4952710069423488,0.316202484836932,0.361556641909913
DCPR,Staggered,0.05,55,0.4952710069423488,0.5575467909894354,0.1257408230527325
MC_NNM_CV,Staggered,0.05,55,0.4952710069423488,0.5437417162586776,0.097867043773816
CovPCA,Staggered,0.05,55,0.4952710069423488,0.8679941671785403,0.7525640609113581
OLS_DID,Staggered,0.05,55,0.4952710069423488,0.5563924137709525,0.1234100239502176
SDID,Staggered,0.05,55,0.4952710069423488,0.4090227576894173,0.1741435457435751
SC,Staggered,0.05,55,0.4952710069423488,0.3698035891673763,0.2533308350706209
RSC,Staggered,0.05,55,0.4952710069423488,0.4473070291858773,0.0968439038105346
DCPR,Staggered,0.05,56,0.4952710069423488,0.6169717659151539,0.2457255871369257
MC_NNM_CV,Staggered,0.05,56,0.4952710069423488,0.5542818970219385,0.1191486867844431
CovPCA,Staggered,0.05,56,0.4952710069423488,0.8327488747046363,0.681400411152214
OLS_DID,Staggered,0.05,56,0.4952710069423488,0.5567986844140098,0.124230323619212
SDID,Staggered,0.05,56,0.4952710069423488,0.2814203050453393,0.431785222432579
SC,Staggered,0.05,56,0.4952710069423488,0.5370764524449052,0.084409232352708
RSC,Staggered,0.05,56,0.4952710069423488,0.6260217616279663,0.2639984025974637
DCPR,Staggered,0.05,57,0.4952710069423488,0.5518257038209335,0.114189395474078
MC_NNM_CV,Staggered,0.05,57,0.4952710069423488,0.5043608171989014,0.0183532048699362
CovPCA,Staggered,0.05,57,0.4952710069423488,0.7673376356775393,0.549328801649114
OLS_DID,Staggered,0.05,57,0.4952710069423488,0.5461911660038153,0.1028127193954517
SDID,Staggered,0.05,57,0.4952710069423488,0.4785787096251743,0.0337033605504743
SC,Staggered,0.05,57,0.4952710069423488,0.5839519870207119,0.1790554642514858
RSC,Staggered,0.05,57,0.4952710069423488,0.637566575371609,0.2873084966304596
DCPR,Staggered,0.05,58,0.4952710069423488,0.8651550983516985,0.7468317067314327
MC_NNM_CV,Staggered,0.05,58,0.4952710069423488,0.6871371186143187,0.387396211331837
