PRODUCT_ID,DAY,SALES_VALUE,RETAIL_DISC,PROMO
5588121,386,0.33,-0.07,1
5588121,399,0.67,-0.13,1
5588121,429,0.4,0.0,0
5588121,584,0.8,0.0,0
5588121,617,0.4,0.0,0
5588121,672,0.4,0.0,0
5588121,703,0.4,0.0,0
5588121,711,0.67,-0.13,1
5588161,258,6.39,-0.6,1
5588238,17,0.4,-0.19,1
5588238,91,0.44,0.0,0
5588238,157,1.95,0.0,0
5588238,296,0.78,0.0,0
5588238,307,0.78,0.0,0
5588238,313,0.78,0.0,0
5588238,324,1.17,0.0,0
5588238,354,1.0,-0.17,1
5588238,363,0.4,0.0,0
5588238,425,0.8,0.0,0
5588238,445,1.2,0.0,0
5588238,454,0.8,0.0,0
5588238,460,1.2,0.0,0
5588238,477,0.8,0.0,0
5588238,488,0.4,0.0,0
5588238,526,1.2,0.0,0
5588238,532,0.4,0.0,0
5588238,572,0.8,0.0,0
5588238,614,0.8,0.0,0
5588238,617,0.8,0.0,0
5588414,301,1.99,0.0,0
5588596,396,2.5,-0.49,1
5588596,591,2.5,-0.49,1
5588596,660,2.99,0.0,0
5588666,76,0.44,0.0,0
5588666,150,0.44,0.0,0
5588666,162,0.78,0.0,0
5588666,172,1.17,0.0,0
5588666,180,0.78,0.0,0
5588666,214,0.39,0.0,0
5588666,226,0.39,0.0,0
5588666,295,0.39,0.0,0
5588666,306,0.78,0.0,0
5588666,347,0.78,0.0,0
5588666,358,0.39,0.0,0
5588666,376,0.8,0.0,0
5588666,381,0.4,0.0,0
5588666,386,0.33,-0.07,1
5588666,395,0.34,-0.06,1
5588666,396,0.66,-0.14,1
5588666,412,0.4,0.0,0
5588666,427,0.8,0.0,0
5588666,443,0.8,0.0,0
5588666,452,0.4,0.0,0
5588666,466,0.4,0.0,0
5588666,479,0.4,0.0,0
5588666,502,0.8,0.0,0
5588666,521,0.4,0.0,0
5588666,530,0.8,0.0,0
5588666,537,0.8,0.0,0
5588666,545,1.2,0.0,0
5588666,565,0.8,0.0,0
5588666,572,0.8,0.0,0
5588666,597,0.4,0.0,0
5588666,615,0.8,0.0,0
5588666,623,0.4,0.0,0
5588666,634,0.8,0.0,0
5588666,664,0.4,0.0,0
5588666,668,1.2000000000000002,0.0,0
5588666,711,0.66,-0.14,1
5588942,89,0.4,-0.04,1
5588942,118,0.44,0.0,0
5588942,226,0.39,0.0,0
5588942,271,0.39,0.0,0
5588942,295,0.39,0.0,0
5588942,399,0.67,-0.13,1
5588942,412,0.4,0.0,0
5588942,431,0.8,0.0,0
5588942,452,0.4,0.0,0
5588942,693,0.8,0.0,0
5589176,437,2.0,-1.19,1
5589247,75,0.88,0.0,0
5589247,118,0.44,0.0,0
5589247,135,0.44,0.0,0
5589247,150,0.44,0.0,0
5589247,178,0.39,0.0,0
5589247,196,0.39,0.0,0
5589247,198,0.78,0.0,0
5589247,224,0.39,0.0,0
5589247,226,0.39,0.0,0
5589247,230,0.39,0.0,0
5589247,245,0.39,0.0,0
5589247,259,0.39,0.0,0
5589247,274,0.78,0.0,0
5589247,315,0.39,0.0,0
5589247,358,0.78,0.0,0
5589247,429,0.4,0.0,0
5589247,452,0.4,0.0,0
5589247,492,0.8,0.0,0
5589247,521,0.4,0.0,0
5589247,552,0.8,0.0,0
5589247,565,0.8,0.0,0
5589247,597,0.4,0.0,0
5589247,615,0.8,0.0,0
5589247,634,0.8,0.0,0
5589247,672,0.4,0.0,0
5589247,693,0.8,0.0,0
5589247,707,0.34,-0.06,1
5589368,81,3.29,0.0,0
5589496,513,2.99,0.0,0
5589845,244,7.49,0.0,0
5590016,272,6.49,-1.49,1
5590016,500,3.99,0.0,0
5590132,705,4.99,0.0,0
5590158,69,1.5,-0.39,1
5590158,256,1.51,-0.1,1
5590158,303,1.0,-0.61,1
5590158,312,1.9,0.0,0
5590158,434,2.0,-1.8,1
5590158,650,1.67,-0.23,1
5590172,539,2.99,0.0,0
5590172,659,2.29,-0.7,1
5590182,256,15.99,0.0,0
5590287,69,0.88,0.0,0
5590287,95,0.44,0.0,0
5590287,101,0.44,0.0,0
5590287,105,0.8,-0.08,1
5590287,110,0.8,-0.08,1
5590287,112,0.44,0.0,0
5590287,130,0.88,0.0,0
5590287,135,0.88,0.0,0
5590287,150,0.44,0.0,0
5590287,151,0.44,0.0,0
5590287,162,0.39,0.0,0
5590287,172,0.78,0.0,0
5590287,178,0.78,0.0,0
5590287,180,0.78,0.0,0
5590287,185,0.78,0.0,0
5590287,198,0.78,0.0,0
5590287,214,0.39,0.0,0
5590287,226,0.39,0.0,0
5590287,230,0.39,0.0,0
5590287,240,0.78,0.0,0
5590287,243,0.78,0.0,0
5590287,246,0.39,0.0,0
5590287,264,0.78,0.0,0
5590287,291,0.78,0.0,0
5590287,295,0.39,0.0,0
5590287,299,0.39,0.0,0
5590287,315,0.78,0.0,0
5590287,327,0.78,0.0,0
5590287,331,0.39,0.0,0
5590287,338,0.78,0.0,0
5590287,344,0.39,0.0,0
5590287,349,0.66,-0.12,1
5590287,353,0.66,-0.12,1
5590287,381,0.4,0.0,0
5590287,402,0.67,-0.13,1
5590287,436,0.8,0.0,0
5590287,439,1.2,0.0,0
5590287,443,0.8,0.0,0
5590287,464,0.8,0.0,0
5590287,466,0.8,0.0,0
5590287,473,0.66,-0.14,1
5590287,485,0.8,0.0,0
5590287,492,0.4,0.0,0
5590287,521,0.8,0.0,0
5590287,530,1.2,0.0,0
5590287,534,2.0,0.0,0
5590287,537,0.8,0.0,0
5590287,544,0.8,0.0,0
5590287,549,0.4,0.0,0
5590287,558,0.8,0.0,0
5590287,565,0.4,0.0,0
5590287,566,0.8,0.0,0
5590287,591,0.8,0.0,0
5590287,596,0.8,0.0,0
5590287,597,0.4,0.0,0
5590287,615,0.4,0.0,0
5590287,617,0.8,0.0,0
5590287,623,0.4,0.0,0
5590287,672,0.8,0.0,0
5590287,703,0.8,0.0,0
5590287,704,0.8,0.0,0
5590287,711,0.67,-0.13,1
5590354,618,3.99,0.0,0
5590465,82,11.88,-3.06,1
5590465,305,7.99,0.0,0
5590465,560,6.49,-1.5,1
5590613,21,2.99,0.0,0
5590613,309,2.5,-0.49,1
5590613,495,2.99,0.0,0
5590661,390,1.79,-0.2,1
5590963,406,5.99,0.0,0
5590963,567,4.49,-1.5,1
5590999,230,3.99,0.0,0
5591038,89,1.0,0.0,0
5591038,244,0.59,0.0,0
5591038,293,0.5,0.0,0
5591038,294,1.0,0.0,0
5591038,307,1.0,0.0,0
5591038,394,1.0,0.0,0
5591038,418,2.0,0.0,0
5591038,425,1.0,0.0,0
5591038,477,1.0,0.0,0
5591038,484,1.0,0.0,0
5591038,508,1.0,0.0,0
5591038,519,1.0,0.0,0
5591038,544,1.0,0.0,0
5591038,565,1.0,0.0,0
5591038,612,1.18,0.0,0
5591038,692,1.14,0.0,0
5591083,54,3.5,-0.49,1
5591083,79,3.5,-0.49,1
5591083,324,2.5,-1.49,1
5591083,425,4.58,-3.4,1
5591083,582,2.99,-1.0,1
5591083,597,2.99,-1.0,1
5591083,615,2.0,-1.99,1
5591083,646,2.5,-1.49,1
5591089,599,0.97,-0.72,1
5591103,152,2.99,0.0,0
5591103,217,2.5,-0.49,1
5591140,42,1.99,-0.5,1
5591140,154,2.49,0.0,0
5591154,102,4.08,-0.3,1
5591154,177,1.46,-0.16,1
5591154,256,1.67,0.0,0
5591154,271,1.67,0.0,0
5591154,308,1.67,0.0,0
5591154,357,1.67,0.0,0
5591154,556,1.5,-0.23,1
5591154,558,1.5,-0.23,1
5591154,581,1.5,-0.23,1
5591170,131,3.29,-0.7,1
5591170,161,6.58,-1.4,1
5591170,281,2.5,-1.49,1
5591170,300,2.5,-1.49,1
5591170,330,3.29,-0.7,1
5591170,391,5.98,-2.0,1
5591170,510,2.99,-1.0,1
5591170,671,2.99,-1.0,1
5591170,691,2.99,-1.0,1
5591260,609,13.98,0.0,0
5591265,59,2.99,-1.0,1
5591315,253,0.34,-0.26,1
5591389,24,3.99,0.0,0
5591395,117,6.97,0.0,0
5591395,371,6.97,0.0,0
5591395,385,6.97,0.0,0
5591395,476,5.69,-3.6,1
5591423,29,1.99,0.0,0
5591423,58,1.79,-0.2,1
5591423,93,1.99,0.0,0
5591423,273,1.79,-0.2,1
5591423,286,1.99,0.0,0
5591438,118,7.99,0.0,0
5591490,256,1.51,-0.1,1
5591490,281,1.61,0.0,0
5591490,291,2.0,-1.22,1
5591490,294,1.61,0.0,0
5591490,300,4.0,-2.44,1
5591490,310,7.6,0.0,0
5591490,323,1.9,0.0,0
5591490,324,1.9,0.0,0
5591490,439,1.8,-0.1,1
5591520,214,6.49,-0.5,1
5591520,313,6.55,-0.51,1
5591520,319,6.49,-0.5,1
5591520,331,7.55,0.0,0
5591520,463,3.37,-0.26,1
5591520,579,1.89,0.0,0
5591520,593,3.91,0.0,0
5591597,393,4.29,-1.2,1
5591597,471,5.49,0.0,0
5591597,655,5.39,-0.1,1
5591606,124,5.98,0.0,0
5591611,237,0.69,0.0,0
5591746,26,0.88,0.0,0
5591776,69,2.0,-0.39,1
5591776,152,2.39,0.0,0
5591776,200,1.66,-0.33,1
5591776,201,1.66,-0.33,1
5591776,252,1.69,-0.3,1
5591784,43,6.49,0.0,0
5591814,69,3.99,0.0,0
5591814,85,3.5,-0.49,1
5591814,125,3.29,-0.7,1
5591814,287,3.29,-0.7,1
5591814,685,2.99,-1.0,1
5591894,365,1.28,0.0,0
5591894,393,1.28,0.0,0
5591894,508,1.28,0.0,0
5592011,617,15.98,-1.2,1
5592030,488,1.05,0.0,0
5592071,59,11.99,0.0,0
5592071,95,11.99,0.0,0
5592071,122,11.99,0.0,0
5592071,143,11.99,0.0,0
5592071,157,11.99,0.0,0
5592071,312,11.99,0.0,0
5592071,326,11.99,0.0,0
5592071,593,11.99,0.0,0
5592094,477,2.29,-1.7,1
5592201,237,7.12,0.0,0
5592218,544,1.79,-0.2,1
5592232,258,17.98,-2.0,1
5592261,288,3.29,-0.7,1
5592261,317,3.99,0.0,0
5592261,457,2.29,-1.7,1
5592261,554,5.0,-2.98,1
5592261,632,5.98,-2.0,1
5592261,646,2.5,-1.49,1
5592261,684,3.69,-0.3,1
5592270,277,1.79,-0.2,1
5592343,189,4.99,-1.0,1
5592343,211,5.99,0.0,0
5592343,405,4.99,-1.0,1
5592344,451,6.99,-3.0,1
5592400,174,2.29,0.0,0
5592405,82,4.04,-0.27,1
5592405,106,4.07,0.0,0
5592405,230,7.49,-0.5,1
5592427,54,2.0,-0.39,1
5592427,194,1.67,-0.22,1
5592427,418,1.67,-0.22,1
5592427,558,1.79,-0.1,1
5592427,563,1.79,-0.1,1
5592427,566,1.79,-0.1,1
5592427,582,1.89,0.0,0
5592427,594,1.89,0.0,0
5592427,692,1.79,-0.1,1
5592437,678,14.99,0.0,0
5592453,576,3.99,-1.0,1
5592457,125,7.49,0.0,0
5592523,74,4.99,-1.0,1
5592533,359,2.0,-0.59,1
5592557,262,2.49,0.0,0
5592557,384,2.49,0.0,0
5592557,399,2.49,0.0,0
5592557,406,2.49,0.0,0
5592557,601,2.49,0.0,0
5592557,628,2.49,0.0,0
5592580,44,2.09,0.0,0
5592585,165,1.56,0.0,0
5592585,269,1.17,0.0,0
5592610,277,2.99,0.0,0
5592610,388,2.99,0.0,0
5592610,435,2.5,-0.49,1
5592610,438,2.5,-0.49,1
5592610,593,3.19,0.0,0
5592610,671,3.19,0.0,0
5592613,102,1.99,0.0,0
5592626,109,1.19,-0.1,1
5592626,392,1.39,0.0,0
5592626,409,1.39,0.0,0
5592626,423,1.39,0.0,0
5592626,610,1.39,0.0,0
5592629,295,8.99,0.0,0
5592681,202,5.49,0.0,0
5592734,82,1.5,-0.19,1
5592734,361,1.5,-0.26,1
5592736,249,0.79,0.0,0
5592736,256,0.79,0.0,0
5592736,326,0.79,0.0,0
5592736,437,0.5,-0.22,1
5592736,475,2.0,-0.88,1
5592757,655,5.39,-0.1,1
5592773,452,3.99,0.0,0
5592773,672,6.0,-3.58,1
5592773,684,3.0,-1.79,1
5592779,116,1.99,0.0,0
5592779,453,1.69,-0.3,1
5592779,465,1.69,-0.3,1
5592779,556,1.69,-0.3,1
5592779,615,1.69,-0.3,1
5592797,320,11.59,0.0,0
5592799,144,8.99,0.0,0
5592799,311,8.99,0.0,0
5592799,355,8.99,0.0,0
5592888,67,4.58,0.0,0
5592888,112,2.29,0.0,0
5592888,138,2.29,0.0,0
5592888,139,4.58,0.0,0
5592888,197,2.29,0.0,0
5592888,210,2.29,0.0,0
5592888,222,2.29,0.0,0
5592888,237,2.29,0.0,0
5592888,266,2.29,0.0,0
5592888,305,2.29,0.0,0
5592888,336,2.29,0.0,0
5592888,344,0.0,-2.29,1
5592888,365,2.29,0.0,0
5592888,377,2.29,0.0,0
5592931,78,1.48,0.0,0
5592931,105,2.96,0.0,0
5592931,117,1.48,0.0,0
5592931,122,1.48,0.0,0
5592931,135,1.48,0.0,0
5592931,148,1.48,0.0,0
5592931,160,1.48,0.0,0
5592931,167,1.48,0.0,0
5592931,200,1.48,0.0,0
5592931,241,1.48,0.0,0
5592931,242,1.48,0.0,0
5592931,244,1.48,0.0,0
5592931,299,1.58,0.0,0
5592931,377,1.78,0.0,0
5592931,437,1.78,0.0,0
5592931,462,1.99,0.0,0
5592931,474,1.99,0.0,0
5592931,484,1.99,0.0,0
5592931,492,1.99,0.0,0
5592931,518,1.99,0.0,0
5592931,555,2.08,0.0,0
5592931,619,2.08,0.0,0
5592931,661,2.08,0.0,0
5592931,662,2.08,0.0,0
5592993,181,0.5,0.0,0
5592993,256,0.79,0.0,0
5592993,274,0.79,0.0,0
5592993,546,0.72,0.0,0
5592993,656,0.5,-0.22,1
5592993,711,0.72,0.0,0
5593053,3,8.99,0.0,0
5593053,101,8.99,0.0,0
5593053,303,8.99,0.0,0
5593053,627,8.99,0.0,0
5978102,80,13.59,0.0,0
5978102,165,13.59,0.0,0
5978648,40,0.0,0.0,0
5978648,67,0.0,0.0,0
5978648,72,0.0,0.0,0
5978648,115,0.0,0.0,0
5978648,131,0.0,0.0,0
5978648,153,0.0,0.0,0
5978648,155,0.0,0.0,0
5978648,156,0.0,0.0,0
5978648,157,0.0,0.0,0
5978648,158,0.0,0.0,0
5978648,168,0.0,0.0,0
5978648,178,0.0,0.0,0
5978648,184,0.0,0.0,0
5978648,191,0.0,0.0,0
5978648,230,0.0,0.0,0
5978648,236,0.0,0.0,0
5978648,244,0.0,0.0,0
5978648,252,0.0,0.0,0
5978648,256,0.0,0.0,0
5978648,326,0.0,0.0,0
5978648,332,0.0,0.0,0
5978648,340,0.0,0.0,0
5978648,354,0.0,0.0,0
5978648,355,0.0,0.0,0
5978648,367,0.0,0.0,0
5978648,374,0.0,0.0,0
5978648,375,0.0,0.0,0
5978648,391,0.0,0.0,0
5978648,408,0.0,0.0,0
5978648,414,0.0,0.0,0
5978648,415,0.0,0.0,0
5978648,416,0.0,0.0,0
5978648,418,0.0,0.0,0
5978648,424,0.0,0.0,0
5978648,439,0.0,0.0,0
5978648,442,0.0,0.0,0
5978648,443,0.0,0.0,0
5978648,446,0.0,0.0,0
5978648,450,0.0,0.0,0
5978648,453,0.0,0.0,0
5978648,463,0.0,0.0,0
5978648,483,0.0,0.0,0
5978648,491,0.0,0.0,0
5978648,505,0.0,0.0,0
5978648,510,0.0,0.0,0
5978648,514,0.0,0.0,0
5978648,515,0.0,0.0,0
5978648,516,0.0,0.0,0
5978648,522,0.0,0.0,0
5978648,523,0.0,0.0,0
5978648,526,0.0,0.0,0
5978648,528,0.0,0.0,0
5978648,530,0.0,0.0,0
5978648,533,0.0,0.0,0
5978648,535,0.0,0.0,0
5978648,536,0.0,0.0,0
5978648,542,0.0,0.0,0
5978648,543,0.0,0.0,0
5978648,544,0.0,0.0,0
5978648,546,0.0,0.0,0
5978648,555,0.0,0.0,0
5978648,560,0.0,0.0,0
5978648,568,0.0,0.0,0
5978648,579,0.0,0.0,0
5978648,591,0.0,0.0,0
5978648,593,0.0,0.0,0
5978648,596,0.0,0.0,0
5978648,599,0.0,0.0,0
5978648,603,0.0,0.0,0
5978648,606,0.0,0.0,0
5978648,610,0.0,0.0,0
5978648,615,0.0,0.0,0
5978648,617,0.0,0.0,0
5978648,620,0.0,0.0,0
5978648,626,0.0,0.0,0
5978648,627,0.0,0.0,0
5978648,630,0.0,0.0,0
5978648,631,0.0,0.0,0
5978648,634,0.0,0.0,0
5978648,639,0.0,0.0,0
5978648,640,0.0,0.0,0
5978648,647,0.0,0.0,0
5978648,673,0.0,0.0,0
5978648,703,0.0,0.0,0
5978648,704,0.0,0.0,0
5978648,705,0.0,0.0,0
5978648,707,0.0,0.0,0
5978648,709,0.0,0.0,0
5978648,711,0.0,0.0,0
5978656,41,0.0,0.0,0
5978656,46,0.0,0.0,0
5978656,63,0.0,0.0,0
5978656,69,0.0,0.0,0
5978656,83,0.0,0.0,0
5978656,84,0.0,0.0,0
5978656,85,0.0,0.0,0
5978656,97,0.0,0.0,0
5978656,101,0.0,0.0,0
5978656,105,0.0,0.0,0
5978656,109,0.0,0.0,0
5978656,111,0.0,0.0,0
5978656,115,0.0,0.0,0
5978656,122,0.0,0.0,0
5978656,123,0.0,0.0,0
5978656,125,0.0,0.0,0
5978656,140,0.0,0.0,0
5978656,143,0.0,0.0,0
5978656,149,0.0,0.0,0
5978656,155,0.0,0.0,0
5978656,162,0.0,0.0,0
5978656,171,0.0,0.0,0
5978656,192,0.0,0.0,0
5978656,201,0.0,0.0,0
5978656,206,0.0,0.0,0
5978656,208,0.0,0.0,0
5978656,228,0.0,0.0,0
5978656,230,0.0,0.0,0
5978656,237,0.0,0.0,0
5978656,239,0.0,0.0,0
5978656,242,0.0,0.0,0
5978656,245,0.0,0.0,0
5978656,256,0.0,0.0,0
5978656,281,0.0,0.0,0
5978656,286,0.0,0.0,0
5978656,305,0.0,0.0,0
5978656,311,0.0,0.0,0
5978656,318,0.0,0.0,0
5978656,319,0.0,0.0,0
5978656,326,0.0,0.0,0
5978656,332,0.0,0.0,0
5978656,338,0.0,0.0,0
5978656,340,0.0,0.0,0
5978656,347,0.0,0.0,0
5978656,352,0.0,0.0,0
5978656,353,0.0,0.0,0
5978656,354,0.0,0.0,0
5978656,361,0.0,0.0,0
5978656,363,0.0,0.0,0
5978656,367,0.0,0.0,0
5978656,371,0.0,0.0,0
5978656,377,0.0,0.0,0
5978656,378,0.0,0.0,0
5978656,379,0.0,0.0,0
5978656,380,0.0,0.0,0
5978656,384,0.0,0.0,0
5978656,388,0.0,0.0,0
5978656,391,0.0,0.0,0
5978656,392,0.0,0.0,0
5978656,396,0.0,0.0,0
5978656,406,0.0,0.0,0
5978656,424,0.0,0.0,0
5978656,439,0.0,0.0,0
5978656,443,0.0,0.0,0
5978656,450,0.0,0.0,0
5978656,464,0.0,0.0,0
5978656,465,0.0,0.0,0
5978656,468,0.0,0.0,0
5978656,474,0.0,0.0,0
5978656,480,0.0,0.0,0
5978656,484,0.0,0.0,0
5978656,487,0.0,0.0,0
5978656,488,0.0,0.0,0
5978656,491,0.0,0.0,0
5978656,494,0.0,0.0,0
5978656,499,0.0,0.0,0
5978656,502,0.0,0.0,0
5978656,515,0.0,0.0,0
5978656,519,0.0,0.0,0
5978656,522,0.0,0.0,0
5978656,523,0.0,0.0,0
5978656,535,0.0,0.0,0
5978656,536,0.0,0.0,0
5978656,543,0.0,0.0,0
5978656,549,0.0,0.0,0
5978656,550,0.0,0.0,0
5978656,554,0.0,0.0,0
5978656,555,0.0,0.0,0
5978656,565,0.0,0.0,0
5978656,567,0.0,0.0,0
5978656,568,0.0,0.0,0
5978656,577,0.0,0.0,0
5978656,578,0.0,0.0,0
5978656,582,0.0,0.0,0
5978656,593,0.0,0.0,0
5978656,594,0.0,0.0,0
5978656,595,0.0,0.0,0
5978656,596,0.0,0.0,0
5978656,605,0.0,0.0,0
5978656,606,0.0,0.0,0
5978656,616,0.0,0.0,0
5978656,617,0.0,0.0,0
5978656,620,0.0,0.0,0
5978656,622,0.0,0.0,0
5978656,629,0.0,0.0,0
5978656,632,0.0,0.0,0
5978656,634,0.0,0.0,0
5978656,636,0.0,0.0,0
5978656,639,0.0,0.0,0
5978656,640,0.0,0.0,0
5978656,648,0.0,0.0,0
5978656,655,0.0,0.0,0
5978656,656,0.0,0.0,0
5978656,659,0.0,0.0,0
5978656,673,0.0,0.0,0
5978656,677,0.0,0.0,0
5978656,679,0.0,0.0,0
5978656,683,0.0,0.0,0
5978656,702,0.0,0.0,0
5978656,705,0.0,0.0,0
5978656,711,0.0,0.0,0
5979156,104,2.29,0.0,0
5979156,137,2.29,0.0,0
5979156,256,2.29,0.0,0
5979156,398,2.29,0.0,0
5979283,355,1.99,0.0,0
5979283,677,3.0,-0.98,1
5979322,415,0.99,0.0,0
5979351,104,6.87,0.0,0
5979351,222,2.29,0.0,0
5979382,302,0.0,-1.99,1
5979429,495,1.5,-0.49,1
5979740,344,1.19,-0.3,1
5979740,580,1.49,0.0,0
5980103,39,1.99,0.0,0
5980336,273,2.49,0.0,0
5980543,75,1.99,0.0,0
5980549,263,4.5,0.0,0
5980822,85,2.49,0.0,0
5980897,365,2.99,0.0,0
5980897,544,2.99,0.0,0
5980994,320,3.0,0.0,0
5981072,114,2.69,0.0,0
5981072,328,2.69,0.0,0
5981072,351,2.69,0.0,0
5981072,357,2.69,0.0,0
5981072,460,2.69,0.0,0
5981072,478,2.69,0.0,0
5981074,217,2.5,-0.49,1
5981267,21,2.99,0.0,0
5981267,171,1.99,-1.0,1
5981267,200,2.5,-0.49,1
5981267,215,2.5,-0.49,1
5981267,244,2.99,0.0,0
5981267,388,2.99,0.0,0
5981267,511,2.5,-0.49,1
5981267,556,3.19,0.0,0
5981267,593,3.19,0.0,0
5981267,671,3.19,0.0,0
5981479,24,1.88,-0.11,1
5981515,671,6.99,0.0,0
5981542,361,4.79,0.0,0
5995065,268,1.0,-0.29,1
5995065,276,1.0,-0.29,1
5995065,292,1.29,0.0,0
5995065,295,1.29,0.0,0
5995065,302,1.29,0.0,0
5995065,306,1.29,0.0,0
5995065,308,1.29,0.0,0
5995078,704,2.49,0.0,0
5995107,504,0.99,-0.3,1
5995124,13,3.79,0.0,0
5995129,45,6.99,-2.3,1
5995129,183,9.29,-0.7,1
5995130,107,9.99,0.0,0
5995152,36,1.29,0.0,0
5995172,21,1.0,-0.29,1
5995172,40,1.29,0.0,0
5995172,463,1.0,-0.29,1
5995199,32,9.79,-0.2,1
5995213,393,0.2,0.0,0
5995215,351,2.0,0.0,0
5995217,632,2.78,0.0,0
5995220,232,5.98,0.0,0
5995221,565,0.58,-0.2,1
5995244,384,3.0,-1.38,1
5995245,400,7.99,0.0,0
5995246,126,0.1,-0.1,1
5995246,157,0.1,-0.1,1
5995252,232,3.99,0.0,0
5995281,692,2.39,0.0,0
5995288,539,0.29,-0.1,1
5995289,393,0.39,0.0,0
5995289,539,0.29,-0.1,1
5995291,106,2.5,-0.49,1
5995316,126,0.1,-0.1,1
5995316,157,0.1,-0.1,1
5995331,21,1.0,-0.29,1
5995331,494,0.99,-0.3,1
5995333,393,0.78,0.0,0
5995333,539,0.58,-0.2,1
5995333,616,0.98,0.0,0
5995340,327,1.67,-0.12,1
5995340,517,1.67,-0.12,1
5995353,586,2.49,0.0,0
5995354,431,1.3,0.0,0
5995367,539,0.29,-0.1,1
5995419,102,2.0,-1.39,1
5995423,158,0.6,0.0,0
5995423,670,0.59,0.0,0
5995427,554,1.79,0.0,0
5995427,568,1.79,0.0,0
5995427,654,3.58,0.0,0
5995436,436,1.79,0.0,0
5995436,457,1.79,0.0,0
5995436,686,1.79,0.0,0
5995445,301,2.0,-1.58,1
5995445,429,1.79,0.0,0
5995445,578,3.58,0.0,0
5995445,686,1.79,0.0,0
5995478,21,2.58,0.0,0
5995478,127,1.29,0.0,0
5995478,173,1.29,0.0,0
5995483,244,1.5,-0.29,1
5995489,436,1.87,-0.62,1
5995489,466,3.74,-1.24,1
5995490,199,1.5,-0.29,1
5995490,212,1.5,-0.29,1
5995490,219,1.5,-0.29,1
5995490,226,1.5,-0.29,1
5995490,229,1.5,-0.29,1
5995490,231,1.5,-0.29,1
5995490,235,1.5,-0.29,1
5995490,242,1.5,-0.29,1
5995490,259,1.5,-0.29,1
5995490,274,1.5,-0.29,1
5995490,285,1.5,-0.29,1
5995490,296,1.5,-0.29,1
5995490,550,1.79,0.0,0
5995494,439,0.65,0.0,0
5995503,466,0.88,-0.12,1
5995503,703,2.0,0.0,0
5995512,289,5.0,-0.98,1
5995539,284,0.79,-0.1,1
5995539,585,2.58,0.0,0
5995545,81,0.78,0.0,0
5995545,539,0.29,-0.1,1
5995589,209,0.0,0.0,0
5995589,283,2.49,0.0,0
5995596,32,1.0,-0.89,1
5995596,63,0.88,-0.12,1
5995596,239,2.0,0.0,0
5995597,120,2.9699999999999998,-1.5,1
5995597,121,1.98,-1.0,1
5995597,125,1.99,-0.99,1
5995597,149,2.0,-0.98,1
5995597,150,1.0,-0.49,1
5995597,159,1.0,-0.49,1
5995597,202,2.0,-0.98,1
5995597,318,0.49,-1.0,1
5995597,532,1.0,-0.49,1
5995603,125,3.0,-0.59,1
5995603,202,2.5,-1.09,1
5995603,248,2.5,-1.09,1
5995603,405,2.79,-0.8,1
5995603,439,2.79,-0.8,1
5995603,578,2.79,-0.8,1
5995603,689,5.0,-2.18,1
5995609,214,1.9,-0.68,1
5995609,655,0.77,-0.23,1
5995626,342,3.19,0.0,0
5995628,39,1.67,-1.12,1
5995628,209,0.0,0.0,0
5995628,254,2.49,0.0,0
5995662,488,3.49,0.0,0
5995692,345,1.0,-0.22,1
5995692,353,1.0,-0.22,1
5995692,356,1.0,-0.22,1
5995692,361,1.0,-0.22,1
5995692,378,1.0,0.0,0
5995692,526,1.0,0.0,0
5995692,593,0.88,-0.2,1
5995692,703,2.0,0.0,0
5995698,355,4.19,0.0,0
5995698,519,4.19,0.0,0
5995698,552,4.19,0.0,0
5995698,638,4.19,0.0,0
5995705,392,1.33,-0.26,1
5995714,312,1.0,-0.29,1
5995714,669,1.49,0.0,0
5995757,137,1.99,0.0,0
5995757,218,1.89,-0.1,1
5995757,346,2.29,0.0,0
5995777,302,2.69,0.0,0
5995777,303,2.69,0.0,0
5995777,306,5.38,0.0,0
5995777,315,5.38,0.0,0
5995777,406,5.38,0.0,0
5995778,582,1.67,-0.12,1
5995820,677,6.99,0.0,0
5995830,385,4.29,0.0,0
5995830,440,4.29,0.0,0
5995830,466,4.29,0.0,0
5995830,472,4.29,0.0,0
5995830,510,4.29,0.0,0
5995830,534,4.29,0.0,0
5995830,539,4.29,0.0,0
5995830,569,4.29,0.0,0
5995853,573,6.99,0.0,0
5995853,615,6.99,0.0,0
5995874,436,1.87,-0.62,1
5995874,450,1.87,-0.62,1
5995874,620,2.49,0.0,0
5995928,609,7.19,0.0,0
5995985,189,2.29,-0.7,1
5995985,214,2.99,0.0,0
5995985,236,2.99,0.0,0
5995985,237,2.99,0.0,0
5995985,243,2.99,0.0,0
5995985,440,3.0,-0.49,1
5995985,449,2.5,-0.99,1
5996033,170,5.99,-0.5,1
5996036,39,1.0,-0.89,1
5996036,59,1.89,0.0,0
5996036,157,1.0,0.0,0
5996036,256,1.0,0.0,0
5996036,284,1.0,0.0,0
5996036,340,3.0,0.0,0
5996054,22,5.0,-0.98,1
5996054,49,2.5,-0.49,1
5996054,228,2.5,-0.49,1
5996117,466,1.87,-0.62,1
5996184,59,7.99,0.0,0
5996277,117,1.0,0.0,0
5996277,118,1.0,0.0,0
5996434,268,3.49,0.0,0
5996469,22,0.99,0.0,0
5996469,103,1.98,0.0,0
5996469,106,0.99,0.0,0
5996469,308,1.19,0.0,0
